"ASSESSMENT","RECORD_ID","STREAM_LAK","STREAM_NAM","LAKE_NAME","BEACH_NAME","LLID_STREA","LLID_STR_1","LLID_LAKE","EPA_BEACH_","SEGMENT_ID","HUC_4TH_CO","HUC_4TH_NA","HUC_3RD_NA","MILES","RM1","RM2","SEGMENT_MI","POLLUTANT","POLLUTANT_","SEASON","SEASON_ID","ASSESSME_1","ASSESSME_2","ACTION","ACTION_ID","NUMERIC_CR","AFFECTED_U","LISTING_ST","STATUS_ID","PREVIOUS_S","PREVIOUS_A","LISTING_YE","TMDL_INFO","CRITERIA","COMMENTS","SUMMARY","Shape_Leng","PlanName"
11436,1955,"Fivemile Creek","Fivemile Creek",NA,NA,1211099424750,1211099424750,0,NA,1102,"18010202","Sprague","Klamath","0 to 19.3",0,19.3,19.3,"Temperature",12,"Summer",1,2002,"2002/11/04","No action",21,17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2002",NA,"Rearing: 17.8 C",NA,"Previous Data:  Approval Date: 8/7/2002",100444.834863,"Klamath Headwaters"
11437,1957,"Leonard Creek","Leonard Creek",NA,NA,1208634424280,1208634424280,0,NA,1021,"18010202","Sprague","Klamath","0 to 3.1",0,3.1,3.1,"Temperature",12,"Summer",1,2002,"2002/11/04","No action",21,20,"Salmonid fish rearing; Salmonid fish spawning","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2002",NA,"Bull Trout: 10.0 C",NA,"Previous Data:  Approval Date: 8/7/2002",16275.3356421,"Klamath Headwaters"
11438,1958,"Long Creek","Long Creek",NA,NA,1211600427260,1211600427260,0,NA,1114,"18010202","Sprague","Klamath","0 to 15.6",0,15.6,15.6,"Temperature",12,"Summer",1,2002,"2002/11/04","No action",21,17,"Salmonid fish rearing; Anadromous fish passage","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2002",NA,"Rearing: 17.8 C",NA,"Previous Data:  Approval Date: 8/7/2002",80914.4780423,"Klamath Headwaters"
11441,1961,"Pothole Creek","Pothole Creek",NA,NA,1208013423720,1208013423720,0,NA,1015,"18010202","Sprague","Klamath","0 to 6.1",0,6.1,6.1,"Temperature",12,"Summer",1,2002,"2002/11/04","No action",21,17,"Anadromous fish passage; Salmonid fish rearing","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: TMDL approved","Previous Action: Delisted - TMDL approved","Previous Assessment Year: 2002",NA,"Rearing: 17.8 C",NA,"Previous Data:  Approval Date: 8/7/2002",31933.1284489,"Klamath Headwaters"
14568,11941,"Sprague River","Sprague River",NA,NA,1218738425720,1218738425720,0,NA,11839,"18010202","Sprague","Klamath","0 to 45.7",0,45.7,45.7,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2004,"2005/04/11","No action",21,7,"Cold-water aquatic life","Cat 4A: Water quality limited, TMDL approved",14,"Previous Status: Cat 4A: Water quality limited, TMDL approved","Previous Action: No status change","Previous Assessment Year: 2004",NA,"Cold water: Not less than 8.0 mg/l or 90% of saturation",NA,"Previous Data:  TMDL Approved: 8/7/2002",236111.927284,"Klamath Headwaters"
14610,21093,"Klamath River","Klamath River",NA,NA,1221913420010,1221913420010,0,NA,11850,"18010204; 18010206","Lost; Upper Klamath","Klamath","231.1 to 251",231.1,251,19.9,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2004,"2005/04/11","No action",21,8,"Cool-water aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","Previous Assessment Year: 2004",NA,"Cool water: Not less than 6.5 mg/l",NA,"Previous Data:  [DEQ] LASAR 10768 River Mile 232.8: From 7/19/1994 to 9/23/2003, 5 out of 24 samples (21%) < 6.5 mg/l and applicable % saturation.
[DEQ] LASAR 10768 River Mile 232.8: From 1/11/1994 to 11/18/2003, 0 out of 48 samples (0%) < 6.5 mg/l and",105057.465985,"Lost River"
28131,24491,"Klamath River/Upper Klamath Lake","Klamath River","Upper Klamath Lake",NA,0,1221913420010,1218742423880,NA,31543,"18010203; 18010204","Upper Klamath Lake; Lost","Klamath","253 to 275",253,275,22,"pH",10,"FallWinterSpring",2,2010,"2013/01/29","No action",21,28,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"pH 6.5 to 9.0",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Eight out of 24 samples (33%) collected at USGS station 422622122004000 from 10/7/03 to 5/17/10 were outside the applicable criteria. Seven out of 28 samples (25%) collected at USGS station 42230512155",116143.932532,"Lost River"
18410,15785,"Klamath River","Klamath River",NA,NA,1221913420010,1221913420010,0,NA,12087,"18010204; 18010206","Lost; Upper Klamath","Klamath","231.5 to 253",231.5,253,21.5,"pH",10,"Summer",1,2004,"2005/09/09","No action",21,28,"Water contact recreation; Resident fish and aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","Previous Assessment Year: 2004",NA,"pH 6.5 to 9.0",NA,"Previous Data:  [DEQ/ODA - Salem] LASAR 11605 River Mile 249.7: From 8/16/1994 to 8/29/2001, 0 out of 4 samples (0%) outside pH criteria range 6.5 to 9.
[DEQ/ODA - Salem] LASAR 10768 River Mile 251.5: From 7/19/1994 to 9/23/2003, 22 out of 28 samples (7",113504.29746,"Lost River"
14566,21088,"Klamath River/Ewauna, Lake","Klamath River","Ewauna, Lake",NA,0,1221913420010,1218317421620,NA,11652,"18010204; 18010206","Lost; Upper Klamath","Klamath","232.7 to 253.7",232.7,253.7,21,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2004,"2005/04/11","No action",21,8,"Cool-water aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","Previous Assessment Year: 2004",NA,"Cool water: Not less than 6.5 mg/l",NA,"Previous Data:  [DEQ/ODA - Salem] LASAR 11599 River Mile 0: From 8/16/1994 to 8/29/2001, 6 out of 7 samples (86%) < 6.5 mg/l and applicable % saturation.
[DEQ/ODA - Salem] LASAR 11599 River Mile 0: From 4/8/1997 to 3/23/1998, 0 out of 6 samples (0%) < 6",110864.662649,"Lost River"
14522,21087,"Lost River","Lost River",NA,NA,1212146420010,1212146420010,0,NA,1124,"18010204","Lost","Klamath","4.8 to 65.4",4.8,65.4,60.6,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2004,"2005/04/11","No action",21,8,"Cool-water aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","Previous Assessment Year: 2004",NA,"Cool water: Not less than 6.5 mg/l",NA,"Previous Data:  Note: Segment based on river miles at Oregon border.  May need to correct station river miles. 
[DEQ] LASAR 28293 River Mile 2.6: From 8/26/2003 to 8/27/2003, 1 out of 2 samples (50%) < 6.5 mg/l and applicable % saturation.
[DEQ] LASAR",317577.084928,"Lost River"
24605,21949,"Klamath Strait","Klamath Strait",NA,NA,1218729420840,1218729420840,0,NA,3260,"18010204","Lost","Klamath","0 to 9.8",0,9.8,9.8,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2004,"2005/09/06","No action",21,8,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","Previous Assessment Year: 2004",NA,"Cool water: Not less than 6.5 mg/l",NA,"Previous Data:  [DEQ] LASAR 10763 River Mile 0: From 7/19/1994 to 9/24/2003, 19 out of 21 samples (90%) < 6.5 mg/l and applicable % saturation.
[DEQ] LASAR 10763 River Mile 0: From 1/11/1994 to 11/18/2003, 12 out of 42 samples (29%) < 6.5 mg/l and appli",51743.9999198,"Lost River"
15357,12732,"Long Branch Creek","Long Branch Creek",NA,NA,1210179421720,1210179421720,0,NA,1062,"18010204","Lost","Klamath","0 to 4.6",0,4.6,4.6,"Temperature",12,"Year Round (Non-spawning)",71,2004,"2005/04/14","No action",21,36,"Redband or Lahontan cutthroat trout","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","Previous Assessment Year: 2004",NA,"Redband or Lahontan cutthroat trout: 20.0 degrees Celsius 7-day-average maximum",NA,"Previous Data:  [USFS-W/F] LASAR 31209 River Mile 2.6: From 5/27/2002 to 7/21/2002, 33 days with 7-day-average maximum > 20 degrees Celsius.
[BLM - Klamath Falls RA] LASAR 27731 River Mile 1.2: From 4/23/2001 to 9/28/2001, 108 days with 7-day-average ma",23706.6166667,"Lost River"
18140,15515,"Klamath River/Ewauna, Lake","Klamath River","Ewauna, Lake",NA,0,1221913420010,1218317421620,NA,11652,"18010204; 18010206","Lost; Upper Klamath","Klamath","232.7 to 253.7",232.7,253.7,21,"pH",10,"Summer",1,2004,"2005/04/25","No action",21,40,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","Previous Assessment Year: 2004",NA,"pH 6.0 to 8.5","Error - listing should have been reported in 2004.","Previous Data:  [DEQ/ODA - Salem] LASAR 11599 River Mile 0: From 8/16/1994 to 8/29/2001, 7 out of 10 samples (70%) outside pH criteria range 6 to 8.5.
[DEQ/ODA - Salem] LASAR 11602 River Mile 0: From 8/16/1994 to 8/29/2001, 5 out of 6 samples (83%) outs",110864.662649,"Lost River"
28063,24458,"Antelope Creek","Antelope Creek",NA,NA,1211052420000,1211052420000,0,NA,8410,"18010204","Lost","Klamath","0 to 14.1",0,14.1,14.1,"Temperature",12,"Year Round",3,2010,"2013/01/29","No action",21,36,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Redband or Lahontan cutthroat trout: 20.0 degrees Celsius 7-day-average maximum",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Exceedences of the redband and lahontan cutthroat trout criterion ( 20 C) as high as 21.9 C in August 2001 at LASAR station 27728, Antelope Creek downstream of Duncan Spring and as high as  27.4 C in M",73264.5438877,"Lost River"
17471,2097,"Lost River/Lost River Reservoir","Lost River","Unnamed Lake",NA,0,1212146420010,1216626421520,NA,1125,"18010204","Lost","Klamath","25.4 to 27.6",25.4,27.6,2.2,"pH",10,"Summer",1,2004,"2006/01/31","No action",21,28,"Water contact recreation; Salmonid fish spawning; Anadromous fish passage; Salmonid fish rearing; Resident fish and aquatic life","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: No status change","Previous Assessment Year: 2004",NA,"pH 6.5 to 9.0",NA,"Previous Data:  ote: Segment river miles corrected to reflect Oregon border.  May need to correct station river miles. 
[DEQ] LASAR 30179 River Mile 21.4: From 8/26/2003 to 8/27/2003, 0 out of 2 samples (0%) outside pH criteria range 6.5 to 9.
Previous",11615.249959,"Lost River"
1974,1993,"Miller Creek","Miller Creek",NA,NA,1212045421210,1212045421210,0,NA,1123,"18010204","Lost","Klamath","0 to 9.6",0,9.6,9.6,"Temperature",12,"Summer",1,1998,"1998/12/01","No action",21,17,"Salmonid fish rearing","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: 303(d)","Previous Action: Added to database","Previous Assessment Year: 1998",NA,"Rearing: 17.8 C",NA,"Previous Data:  BLM Data (2 Sites: 39S-13E-13 and 39S-13E-33): 7 day average of daily maximums of greater than 64 exceeded temperature standard (64) in 1994.  In 1997 lower site was 72.3°F, upper site in 1996 was 66.7°F and in 1997 was 69.6°F.",50375.0084938,"Lost River"
28064,24459,"East Branch Lost River","East Branch Lost River",NA,NA,1211376420000,1211376420000,0,NA,3064,"18010204","Lost","Klamath","0 to 2.4",0,2.4,2.4,"Temperature",12,"Year Round",3,2010,"2013/01/29","No action",21,36,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Redband or Lahontan cutthroat trout: 20.0 degrees Celsius 7-day-average maximum",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Exceedences of the redband and lahontan cutthroat trout criterion ( 20 C) as high as 22.3 C in August 2001 at LASAR station 27727, East Branch Lost River downstream of Will Valley Reservoir.",12330.0117314,"Lost River"
28129,24489,"Lost River Diversion Canal","Lost River Diversion Canal",NA,NA,1221913420010,1221913420010,0,NA,31542,"18010204","Lost","Klamath","0 to 237.8",0,237.8,237.8,"Dissolved Oxygen",6,"Year Round (Non-spawning)",71,2010,"2013/01/29","No action",21,8,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Cool water: Not less than 6.5 mg/l","Note: Probable incorrect segment on Klamath River  LLID 1221913420005. See Record 21093 RM 231.1 to 251 that places LASAR Station 11598 at River Mile 248.1.","2010 Data:
EPA addition to 303(d) list 12/14/2012:  Five exceedences of the cool water aquatic life criterion (6.5mg/l) out of 7 days of sampling between 8/21/01 and 8/28/03 at LASAR station 11598, Lost River Diversion Canal at Klamath River.",150296.123136,"Lost River"
28105,24481,"Klamath Strait","Klamath Strait",NA,NA,1218729420840,1218729420840,0,NA,3260,"18010204","Lost","Klamath","0 to 9.8",0,9.8,9.8,"E. Coli",2,"Summer",1,2010,"2013/01/29","No action",21,1,"Water contact recreation","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Two exceedences of the 406 maximum criteria out of 16 days of sampling at LASAR station 10763, Klamath Strait at USBR Pump Station F, between 7/23/02 and 9/21/10.",51743.9999198,"Lost River"
28068,24462,"Lost River","Lost River",NA,NA,1212146420010,1212146420010,0,NA,1124,"18010204","Lost","Klamath","4.8 to 65.4",4.8,65.4,60.6,"E. Coli",2,"Summer",1,2010,"2013/01/29","No action",21,1,"Water contact recreation","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"30-day log mean of 126 E. coli organisms per 100 ml; no single sample > 406 organisms per 100 ml",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Two exceedences of the 406 maximum criteria out of 16 days of sampling at LASAR station 10759, Lost River at Hwy 39 (Merrill), between 7/23/02 and 9/21/10.",317577.084928,"Lost River"
28069,24463,"Lost River","Lost River",NA,NA,1212146420010,1212146420010,0,NA,1124,"18010204","Lost","Klamath","4.8 to 65.4",4.8,65.4,60.6,"Temperature",12,"Year Round",3,2010,"2013/01/29","No action",21,42,NA,"Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: EPA addition to 303(d) list","Previous Assessment Year: 2010",NA,"Cool water: 20.0 degrees Celsius 7-day-average maximum",NA,"2010 Data:
EPA addition to 303(d) list 12/14/2012:  Exceedences of the  implementation guidance for  the cool water species criteria (20 C) as high as 24.7 C in August 2001 at LASAR station 28292, Lost River at Keller Bridge.",317577.084928,"Lost River"
2127,2166,"Unnamed","Unnamed",NA,NA,1212355422570,1212355422570,0,NA,1131,"18010204","Lost","Klamath","0 to 2.2",0,2.2,2.2,"Temperature",12,"Summer",1,1998,"1998/12/01","No action",21,17,"Salmonid fish rearing","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: 303(d)","Previous Action: Added to database","Previous Assessment Year: 1998",NA,"Rearing: 17.8 C",NA,"Previous Data:  USFS Data (Site HC4885): 7 day average of daily maximums exceeded temperature standard (64) for 101 and 38 7-day periods in 1994 and 1995 respectively.",11509.5914661,"Lost River"
15362,12737,"Ben Hall Creek","Ben Hall Creek",NA,NA,1210575421740,1210575421740,0,NA,8396,"18010204","Lost","Klamath","0 to 8.7",0,8.7,8.7,"Temperature",12,"Year Round (Non-spawning)",71,2004,"2005/04/14","No action",21,36,"Redband or Lahontan cutthroat trout","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","Previous Assessment Year: 2004",NA,"Redband or Lahontan cutthroat trout: 20.0 degrees Celsius 7-day-average maximum",NA,"Previous Data:  [BLM - Klamath Falls RA] LASAR 27730 River Mile 6.8: From 7/26/2001 to 10/9/2001, 40 days with 7-day-average maximum > 20 degrees Celsius.",45705.5011671,"Lost River"
2141,2182,"Antelope Creek","Antelope Creek",NA,NA,1211052420000,1211052420000,0,NA,1093,"18010204","Lost","Klamath","2 to 3",2,3,1,"Temperature",12,"Summer",1,1998,"1998/12/01","No action",21,17,"Salmonid fish rearing","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: 303(d)","Previous Action: Added to database","Previous Assessment Year: 1998",NA,"Rearing: 17.8 C",NA,"Previous Data:  BLM data : 7 day average of daily maximums in 1997 at lower site 79.5°F exceeded temperature standard (64). Lower mile water quality limited.",5270.39030501,"Lost River"
15354,12729,"Rock Creek","Rock Creek",NA,NA,1209316420370,1209316420370,0,NA,3066,"18010204","Lost","Klamath","0 to 4.3",0,4.3,4.3,"Temperature",12,"Year Round (Non-spawning)",71,2004,"2005/04/14","No action",21,36,"Redband or Lahontan cutthroat trout","Cat 5: Water quality limited, 303(d) list, TMDL needed",17,"Previous Status: Cat 5: Water quality limited, 303(d) list, TMDL needed","Previous Action: Added to database","Previous Assessment Year: 2004",NA,"Redband or Lahontan cutthroat trout: 20.0 degrees Celsius 7-day-average maximum",NA,"Previous Data:  [BLM - Klamath Falls RA] LASAR 27733 River Mile 0.8: From 4/23/2001 to 10/17/2001, 95 days with 7-day-average maximum > 20 degrees Celsius.",22571.673314,"Lost River"
